SrvcDstrctNm,DsbltyGrpNm,AgeBnd,PrtcpntCnt,SuppCatg,RprtDt,Key
South East Metro,Intellectual Disability,65+,12,Capital,31MAR2021,28191
South East Metro,Intellectual Disability,65+,20,Core,31MAR2021,28192
South East Metro,Intellectual Disability,7 to 14,138,ALL,31MAR2021,28193
South East Metro,Intellectual Disability,7 to 14,138,Capacity Building,31MAR2021,28194
South East Metro,Intellectual Disability,7 to 14,59,Capital,31MAR2021,28195
South East Metro,Intellectual Disability,7 to 14,115,Core,31MAR2021,28196
South East Metro,Intellectual Disability,ALL,923,ALL,31MAR2021,28197
South East Metro,Intellectual Disability,ALL,904,Capacity Building,31MAR2021,28198
South East Metro,Intellectual Disability,ALL,349,Capital,31MAR2021,28199
South East Metro,Intellectual Disability,ALL,855,Core,31MAR2021,28200
South East Metro,Multiple Sclerosis,25 to 34,11,ALL,31MAR2021,28213
South East Metro,Multiple Sclerosis,25 to 34,11,Capacity Building,31MAR2021,28214
South East Metro,Multiple Sclerosis,25 to 34,11,Capital,31MAR2021,28215
South East Metro,Multiple Sclerosis,25 to 34,11,Core,31MAR2021,28216
South East Metro,Multiple Sclerosis,35 to 44,15,ALL,31MAR2021,28217
South East Metro,Multiple Sclerosis,35 to 44,15,Capacity Building,31MAR2021,28218
South East Metro,Multiple Sclerosis,35 to 44,12,Capital,31MAR2021,28219
South East Metro,Multiple Sclerosis,35 to 44,15,Core,31MAR2021,28220
South East Metro,Multiple Sclerosis,45 to 54,16,ALL,31MAR2021,28221
South East Metro,Multiple Sclerosis,45 to 54,16,Capacity Building,31MAR2021,28222
South East Metro,Multiple Sclerosis,45 to 54,14,Capital,31MAR2021,28223
South East Metro,Multiple Sclerosis,45 to 54,16,Core,31MAR2021,28224
South East Metro,Multiple Sclerosis,55 to 64,26,ALL,31MAR2021,28225
South East Metro,Multiple Sclerosis,55 to 64,22,Capacity Building,31MAR2021,28226
South East Metro,Multiple Sclerosis,55 to 64,27,Capital,31MAR2021,28227
South East Metro,Multiple Sclerosis,55 to 64,31,Core,31MAR2021,28228
South East Metro,Multiple Sclerosis,65+,11,ALL,31MAR2021,28229
South East Metro,Multiple Sclerosis,65+,11,Capacity Building,31MAR2021,28230
South East Metro,Multiple Sclerosis,65+,11,Capital,31MAR2021,28231
South East Metro,Multiple Sclerosis,65+,11,Core,31MAR2021,28232
South East Metro,Multiple Sclerosis,ALL,70,ALL,31MAR2021,28237
South East Metro,Multiple Sclerosis,ALL,70,Capacity Building,31MAR2021,28238
South East Metro,Multiple Sclerosis,ALL,60,Capital,31MAR2021,28239
South East Metro,Multiple Sclerosis,ALL,70,Core,31MAR2021,28240
South East Metro,Other,15 to 18,11,ALL,31MAR2021,28245
South East Metro,Other,15 to 18,11,Capacity Building,31MAR2021,28246
South East Metro,Other,15 to 18,11,Core,31MAR2021,28248
South East Metro,Other,19 to 24,11,ALL,31MAR2021,28249
South East Metro,Other,19 to 24,11,Capacity Building,31MAR2021,28250
South East Metro,Other,19 to 24,11,Capital,31MAR2021,28251
South East Metro,Other,19 to 24,11,Core,31MAR2021,28252
South East Metro,Other,25 to 34,11,ALL,31MAR2021,28253
South East Metro,Other,25 to 34,11,Capacity Building,31MAR2021,28254
South East Metro,Other,25 to 34,11,Capital,31MAR2021,28255
South East Metro,Other,25 to 34,11,Core,31MAR2021,28256
South East Metro,Other,45 to 54,11,ALL,31MAR2021,28261
South East Metro,Other,45 to 54,11,Capacity Building,31MAR2021,28262
South East Metro,Other,45 to 54,11,Capital,31MAR2021,28263
South East Metro,Other,45 to 54,11,Core,31MAR2021,28264
South East Metro,Other,55 to 64,16,ALL,31MAR2021,28265
South East Metro,Other,55 to 64,16,Capacity Building,31MAR2021,28266
South East Metro,Other,55 to 64,13,Capital,31MAR2021,28267
South East Metro,Other,55 to 64,15,Core,31MAR2021,28268
South East Metro,Other,65+,11,ALL,31MAR2021,28269
South East Metro,Other,65+,11,Capacity Building,31MAR2021,28270
South East Metro,Other,65+,11,Capital,31MAR2021,28271
South East Metro,Other,65+,11,Core,31MAR2021,28272
South East Metro,Other,7 to 14,11,ALL,31MAR2021,28273
South East Metro,Other,7 to 14,11,Capacity Building,31MAR2021,28274
South East Metro,Other,7 to 14,11,Capital,31MAR2021,28275
South East Metro,Other,7 to 14,11,Core,31MAR2021,28276
South East Metro,Other,ALL,34,ALL,31MAR2021,28277
South East Metro,Other,ALL,34,Capacity Building,31MAR2021,28278
South East Metro,Other,ALL,22,Capital,31MAR2021,28279
South East Metro,Other,ALL,30,Core,31MAR2021,28280
South East Metro,Other Neurological,0 to 6,11,ALL,31MAR2021,28281
South East Metro,Other Neurological,0 to 6,11,Capacity Building,31MAR2021,28282
South East Metro,Other Neurological,0 to 6,11,Capital,31MAR2021,28283
South East Metro,Other Neurological,0 to 6,11,Core,31MAR2021,28284
South East Metro,Other Neurological,15 to 18,11,ALL,31MAR2021,28285
South East Metro,Other Neurological,15 to 18,11,Capacity Building,31MAR2021,28286
South East Metro,Other Neurological,15 to 18,11,Capital,31MAR2021,28287
South East Metro,Other Neurological,15 to 18,11,Core,31MAR2021,28288
South East Metro,Other Neurological,19 to 24,11,ALL,31MAR2021,28289
South East Metro,Other Neurological,19 to 24,11,Capacity Building,31MAR2021,28290
South East Metro,Other Neurological,19 to 24,11,Capital,31MAR2021,28291
South East Metro,Other Neurological,19 to 24,11,Core,31MAR2021,28292
South East Metro,Other Neurological,25 to 34,11,ALL,31MAR2021,28293
South East Metro,Other Neurological,25 to 34,11,Capacity Building,31MAR2021,28294
South East Metro,Other Neurological,25 to 34,11,Capital,31MAR2021,28295
South East Metro,Other Neurological,25 to 34,11,Core,31MAR2021,28296
South East Metro,Other Neurological,35 to 44,22,ALL,31MAR2021,28297
South East Metro,Other Neurological,35 to 44,26,Capacity Building,31MAR2021,28298
South East Metro,Other Neurological,35 to 44,19,Capital,31MAR2021,28299
South East Metro,Other Neurological,35 to 44,20,Core,31MAR2021,28300
South East Metro,Other Neurological,45 to 54,30,ALL,31MAR2021,28301
South East Metro,Other Neurological,45 to 54,29,Capacity Building,31MAR2021,28302
South East Metro,Other Neurological,45 to 54,20,Capital,31MAR2021,28303
South East Metro,Other Neurological,45 to 54,27,Core,31MAR2021,28304
South East Metro,Other Neurological,55 to 64,84,ALL,31MAR2021,28305
South East Metro,Other Neurological,55 to 64,87,Capacity Building,31MAR2021,28306
South East Metro,Other Neurological,55 to 64,63,Capital,31MAR2021,28307
South East Metro,Other Neurological,55 to 64,88,Core,31MAR2021,28308
South East Metro,Other Neurological,65+,22,ALL,31MAR2021,28309
South East Metro,Other Neurological,65+,22,Capacity Building,31MAR2021,28310
South East Metro,Other Neurological,65+,15,Capital,31MAR2021,28311
South East Metro,Other Neurological,65+,26,Core,31MAR2021,28312
South East Metro,Other Neurological,7 to 14,14,ALL,31MAR2021,28313
South East Metro,Other Neurological,7 to 14,14,Capacity Building,31MAR2021,28314
South East Metro,Other Neurological,7 to 14,12,Capital,31MAR2021,28315
South East Metro,Other Neurological,7 to 14,13,Core,31MAR2021,28316
South East Metro,Other Neurological,ALL,196,ALL,31MAR2021,28317
South East Metro,Other Neurological,ALL,195,Capacity Building,31MAR2021,28318
South East Metro,Other Neurological,ALL,145,Capital,31MAR2021,28319
South East Metro,Other Neurological,ALL,195,Core,31MAR2021,28320
South East Metro,Other Physical,0 to 6,11,ALL,31MAR2021,28321
South East Metro,Other Physical,0 to 6,11,Capacity Building,31MAR2021,28322
South East Metro,Other Physical,0 to 6,11,Capital,31MAR2021,28323
South East Metro,Other Physical,0 to 6,11,Core,31MAR2021,28324
South East Metro,Other Physical,15 to 18,11,ALL,31MAR2021,28325
South East Metro,Other Physical,15 to 18,11,Capacity Building,31MAR2021,28326
South East Metro,Other Physical,15 to 18,11,Capital,31MAR2021,28327
South East Metro,Other Physical,15 to 18,11,Core,31MAR2021,28328
South East Metro,Other Physical,19 to 24,11,ALL,31MAR2021,28329
South East Metro,Other Physical,19 to 24,11,Capacity Building,31MAR2021,28330
South East Metro,Other Physical,19 to 24,11,Capital,31MAR2021,28331
South East Metro,Other Physical,19 to 24,11,Core,31MAR2021,28332
South East Metro,Other Physical,25 to 34,12,ALL,31MAR2021,28333
South East Metro,Other Physical,25 to 34,12,Capacity Building,31MAR2021,28334
South East Metro,Other Physical,25 to 34,11,Capital,31MAR2021,28335
South East Metro,Other Physical,25 to 34,12,Core,31MAR2021,28336
South East Metro,Other Physical,35 to 44,18,ALL,31MAR2021,28337
South East Metro,Other Physical,35 to 44,22,Capacity Building,31MAR2021,28338
South East Metro,Other Physical,35 to 44,16,Capital,31MAR2021,28339
South East Metro,Other Physical,35 to 44,16,Core,31MAR2021,28340
South East Metro,Other Physical,45 to 54,39,ALL,31MAR2021,28341
South East Metro,Other Physical,45 to 54,43,Capacity Building,31MAR2021,28342
South East Metro,Other Physical,45 to 54,40,Capital,31MAR2021,28343
South East Metro,Other Physical,45 to 54,42,Core,31MAR2021,28344
South East Metro,Other Physical,55 to 64,68,ALL,31MAR2021,28345
South East Metro,Other Physical,55 to 64,69,Capacity Building,31MAR2021,28346
South East Metro,Other Physical,55 to 64,58,Capital,31MAR2021,28347
South East Metro,Other Physical,55 to 64,69,Core,31MAR2021,28348
South East Metro,Other Physical,65+,16,ALL,31MAR2021,28349
South East Metro,Other Physical,65+,16,Capacity Building,31MAR2021,28350
South East Metro,Other Physical,65+,13,Capital,31MAR2021,28351
South East Metro,Other Physical,65+,16,Core,31MAR2021,28352
South East Metro,Other Physical,7 to 14,11,ALL,31MAR2021,28353
South East Metro,Other Physical,7 to 14,11,Capacity Building,31MAR2021,28354
South East Metro,Other Physical,7 to 14,11,Capital,31MAR2021,28355
South East Metro,Other Physical,7 to 14,11,Core,31MAR2021,28356
South East Metro,Other Physical,ALL,175,ALL,31MAR2021,28357
South East Metro,Other Physical,ALL,174,Capacity Building,31MAR2021,28358
South East Metro,Other Physical,ALL,148,Capital,31MAR2021,28359
South East Metro,Other Physical,ALL,175,Core,31MAR2021,28360
South East Metro,Other Sensory/Speech,0 to 6,11,ALL,31MAR2021,28361
South East Metro,Other Sensory/Speech,0 to 6,11,Capacity Building,31MAR2021,28362
South East Metro,Other Sensory/Speech,15 to 18,11,ALL,31MAR2021,28365
South East Metro,Other Sensory/Speech,15 to 18,11,Capacity Building,31MAR2021,28366
South East Metro,Other Sensory/Speech,15 to 18,11,Core,31MAR2021,28368
South East Metro,Other Sensory/Speech,45 to 54,11,ALL,31MAR2021,28381
South East Metro,Other Sensory/Speech,45 to 54,11,Capacity Building,31MAR2021,28382
South East Metro,Other Sensory/Speech,45 to 54,11,Core,31MAR2021,28384
South East Metro,Other Sensory/Speech,55 to 64,11,ALL,31MAR2021,28385
South East Metro,Other Sensory/Speech,55 to 64,11,Capacity Building,31MAR2021,28386
South East Metro,Other Sensory/Speech,55 to 64,11,Capital,31MAR2021,28387
South East Metro,Other Sensory/Speech,55 to 64,11,Core,31MAR2021,28388
South East Metro,Other Sensory/Speech,7 to 14,11,ALL,31MAR2021,28393
South East Metro,Other Sensory/Speech,7 to 14,11,Capacity Building,31MAR2021,28394
South East Metro,Other Sensory/Speech,7 to 14,11,Capital,31MAR2021,28395
South East Metro,Other Sensory/Speech,7 to 14,11,Core,31MAR2021,28396
South East Metro,Other Sensory/Speech,ALL,14,ALL,31MAR2021,28397
South East Metro,Other Sensory/Speech,ALL,14,Capacity Building,31MAR2021,28398
South East Metro,Other Sensory/Speech,ALL,11,Capital,31MAR2021,28399
South East Metro,Other Sensory/Speech,ALL,11,Core,31MAR2021,28400
South East Metro,Psychosocial disability,15 to 18,11,ALL,31MAR2021,28405
South East Metro,Psychosocial disability,15 to 18,11,Capacity Building,31MAR2021,28406
South East Metro,Psychosocial disability,15 to 18,11,Core,31MAR2021,28408
South East Metro,Psychosocial disability,19 to 24,17,ALL,31MAR2021,28409
South East Metro,Psychosocial disability,19 to 24,15,Capacity Building,31MAR2021,28410
South East Metro,Psychosocial disability,19 to 24,15,Core,31MAR2021,28412
South East Metro,Psychosocial disability,25 to 34,77,ALL,31MAR2021,28413
South East Metro,Psychosocial disability,25 to 34,80,Capacity Building,31MAR2021,28414
South East Metro,Psychosocial disability,25 to 34,74,Core,31MAR2021,28416
South East Metro,Psychosocial disability,35 to 44,112,ALL,31MAR2021,28417
South East Metro,Psychosocial disability,35 to 44,109,Capacity Building,31MAR2021,28418
South East Metro,Psychosocial disability,35 to 44,11,Capital,31MAR2021,28419
South East Metro,Psychosocial disability,35 to 44,115,Core,31MAR2021,28420
South East Metro,Psychosocial disability,45 to 54,124,ALL,31MAR2021,28421
South East Metro,Psychosocial disability,45 to 54,120,Capacity Building,31MAR2021,28422
South East Metro,Psychosocial disability,45 to 54,11,Capital,31MAR2021,28423
South East Metro,Psychosocial disability,45 to 54,128,Core,31MAR2021,28424
South East Metro,Psychosocial disability,55 to 64,117,ALL,31MAR2021,28425
South East Metro,Psychosocial disability,55 to 64,111,Capacity Building,31MAR2021,28426
South East Metro,Psychosocial disability,55 to 64,11,Capital,31MAR2021,28427
South East Metro,Psychosocial disability,55 to 64,111,Core,31MAR2021,28428
South East Metro,Psychosocial disability,65+,11,ALL,31MAR2021,28429
South East Metro,Psychosocial disability,65+,11,Capacity Building,31MAR2021,28430
South East Metro,Psychosocial disability,65+,11,Capital,31MAR2021,28431
South East Metro,Psychosocial disability,65+,11,Core,31MAR2021,28432
South East Metro,Psychosocial disability,ALL,455,ALL,31MAR2021,28437
South East Metro,Psychosocial disability,ALL,449,Capacity Building,31MAR2021,28438
South East Metro,Psychosocial disability,ALL,28,Capital,31MAR2021,28439
South East Metro,Psychosocial disability,ALL,449,Core,31MAR2021,28440
South East Metro,Spinal Cord Injury,19 to 24,11,ALL,31MAR2021,28449
South East Metro,Spinal Cord Injury,19 to 24,11,Capacity Building,31MAR2021,28450
South East Metro,Spinal Cord Injury,19 to 24,11,Capital,31MAR2021,28451
South East Metro,Spinal Cord Injury,19 to 24,11,Core,31MAR2021,28452
South East Metro,Spinal Cord Injury,25 to 34,11,ALL,31MAR2021,28453
South East Metro,Spinal Cord Injury,25 to 34,11,Capacity Building,31MAR2021,28454
South East Metro,Spinal Cord Injury,25 to 34,11,Capital,31MAR2021,28455
South East Metro,Spinal Cord Injury,25 to 34,11,Core,31MAR2021,28456
South East Metro,Spinal Cord Injury,35 to 44,11,ALL,31MAR2021,28457
South East Metro,Spinal Cord Injury,35 to 44,11,Capacity Building,31MAR2021,28458
South East Metro,Spinal Cord Injury,35 to 44,11,Capital,31MAR2021,28459
South East Metro,Spinal Cord Injury,35 to 44,11,Core,31MAR2021,28460
South East Metro,Spinal Cord Injury,45 to 54,11,ALL,31MAR2021,28461
South East Metro,Spinal Cord Injury,45 to 54,11,Capacity Building,31MAR2021,28462
South East Metro,Spinal Cord Injury,45 to 54,11,Capital,31MAR2021,28463
South East Metro,Spinal Cord Injury,45 to 54,11,Core,31MAR2021,28464
South East Metro,Spinal Cord Injury,55 to 64,13,ALL,31MAR2021,28465
South East Metro,Spinal Cord Injury,55 to 64,13,Capacity Building,31MAR2021,28466
South East Metro,Spinal Cord Injury,55 to 64,12,Capital,31MAR2021,28467
South East Metro,Spinal Cord Injury,55 to 64,13,Core,31MAR2021,28468
South East Metro,Spinal Cord Injury,65+,11,ALL,31MAR2021,28469
South East Metro,Spinal Cord Injury,65+,11,Capacity Building,31MAR2021,28470
South East Metro,Spinal Cord Injury,65+,11,Capital,31MAR2021,28471
South East Metro,Spinal Cord Injury,65+,11,Core,31MAR2021,28472
South East Metro,Spinal Cord Injury,7 to 14,11,ALL,31MAR2021,28473
South East Metro,Spinal Cord Injury,7 to 14,11,Capacity Building,31MAR2021,28474
South East Metro,Spinal Cord Injury,7 to 14,11,Core,31MAR2021,28476
South East Metro,Spinal Cord Injury,ALL,44,ALL,31MAR2021,28477
South East Metro,Spinal Cord Injury,ALL,44,Capacity Building,31MAR2021,28478
South East Metro,Spinal Cord Injury,ALL,42,Capital,31MAR2021,28479
South East Metro,Spinal Cord Injury,ALL,44,Core,31MAR2021,28480
South East Metro,Stroke,25 to 34,11,ALL,31MAR2021,28493
South East Metro,Stroke,25 to 34,11,Capacity Building,31MAR2021,28494
South East Metro,Stroke,25 to 34,11,Capital,31MAR2021,28495
South East Metro,Stroke,25 to 34,11,Core,31MAR2021,28496
South East Metro,Stroke,35 to 44,11,ALL,31MAR2021,28497
South East Metro,Stroke,35 to 44,11,Capacity Building,31MAR2021,28498
South East Metro,Stroke,35 to 44,11,Capital,31MAR2021,28499
South East Metro,Stroke,35 to 44,11,Core,31MAR2021,28500
South East Metro,Stroke,45 to 54,11,ALL,31MAR2021,28501
South East Metro,Stroke,45 to 54,14,Capacity Building,31MAR2021,28502
South East Metro,Stroke,45 to 54,11,Capital,31MAR2021,28503
South East Metro,Stroke,45 to 54,14,Core,31MAR2021,28504
South East Metro,Stroke,55 to 64,48,ALL,31MAR2021,28505
South East Metro,Stroke,55 to 64,45,Capacity Building,31MAR2021,28506
South East Metro,Stroke,55 to 64,40,Capital,31MAR2021,28507
South East Metro,Stroke,55 to 64,49,Core,31MAR2021,28508
South East Metro,Stroke,65+,11,ALL,31MAR2021,28509
South East Metro,Stroke,65+,11,Capacity Building,31MAR2021,28510
South East Metro,Stroke,65+,11,Capital,31MAR2021,28511
South East Metro,Stroke,65+,11,Core,31MAR2021,28512
South East Metro,Stroke,7 to 14,11,ALL,31MAR2021,28513
South East Metro,Stroke,7 to 14,11,Capacity Building,31MAR2021,28514
South East Metro,Stroke,7 to 14,11,Core,31MAR2021,28516
South East Metro,Stroke,ALL,73,ALL,31MAR2021,28517
South East Metro,Stroke,ALL,73,Capacity Building,31MAR2021,28518
South East Metro,Stroke,ALL,55,Capital,31MAR2021,28519
South East Metro,Stroke,ALL,73,Core,31MAR2021,28520
South East Metro,Visual Impairment,0 to 6,11,ALL,31MAR2021,28521
South East Metro,Visual Impairment,0 to 6,11,Capacity Building,31MAR2021,28522
South East Metro,Visual Impairment,0 to 6,11,Capital,31MAR2021,28523
South East Metro,Visual Impairment,0 to 6,11,Core,31MAR2021,28524
South East Metro,Visual Impairment,15 to 18,11,ALL,31MAR2021,28525
South East Metro,Visual Impairment,15 to 18,11,Capacity Building,31MAR2021,28526
South East Metro,Visual Impairment,15 to 18,11,Capital,31MAR2021,28527
South East Metro,Visual Impairment,15 to 18,11,Core,31MAR2021,28528
South East Metro,Visual Impairment,19 to 24,11,ALL,31MAR2021,28529
South East Metro,Visual Impairment,19 to 24,11,Capacity Building,31MAR2021,28530
South East Metro,Visual Impairment,19 to 24,11,Capital,31MAR2021,28531
South East Metro,Visual Impairment,19 to 24,11,Core,31MAR2021,28532
South East Metro,Visual Impairment,25 to 34,11,ALL,31MAR2021,28533
South East Metro,Visual Impairment,25 to 34,11,Capacity Building,31MAR2021,28534
South East Metro,Visual Impairment,25 to 34,11,Capital,31MAR2021,28535
South East Metro,Visual Impairment,25 to 34,11,Core,31MAR2021,28536
South East Metro,Visual Impairment,35 to 44,11,ALL,31MAR2021,28537
South East Metro,Visual Impairment,35 to 44,13,Capacity Building,31MAR2021,28538
South East Metro,Visual Impairment,35 to 44,11,Capital,31MAR2021,28539
South East Metro,Visual Impairment,35 to 44,13,Core,31MAR2021,28540
South East Metro,Visual Impairment,45 to 54,14,ALL,31MAR2021,28541
South East Metro,Visual Impairment,45 to 54,14,Capacity Building,31MAR2021,28542
South East Metro,Visual Impairment,45 to 54,11,Capital,31MAR2021,28543
South East Metro,Visual Impairment,45 to 54,14,Core,31MAR2021,28544
South East Metro,Visual Impairment,55 to 64,22,ALL,31MAR2021,28545
South East Metro,Visual Impairment,55 to 64,20,Capacity Building,31MAR2021,28546
South East Metro,Visual Impairment,55 to 64,11,Capital,31MAR2021,28547
