Key,RprtDt,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppCatg,PrtcpntCnt
21146,31MAR2021,Central North Metro,ALL,55 to 64,Capacity Building,721
21147,31MAR2021,Central North Metro,ALL,55 to 64,Capital,354
21148,31MAR2021,Central North Metro,ALL,55 to 64,Core,719
21149,31MAR2021,Central North Metro,ALL,65+,ALL,155
21150,31MAR2021,Central North Metro,ALL,65+,Capacity Building,153
21151,31MAR2021,Central North Metro,ALL,65+,Capital,84
21152,31MAR2021,Central North Metro,ALL,65+,Core,153
21153,31MAR2021,Central North Metro,ALL,7 to 14,ALL,794
21154,31MAR2021,Central North Metro,ALL,7 to 14,Capacity Building,786
21155,31MAR2021,Central North Metro,ALL,7 to 14,Capital,178
21156,31MAR2021,Central North Metro,ALL,7 to 14,Core,591
21157,31MAR2021,Central North Metro,ALL,ALL,ALL,4343
21158,31MAR2021,Central North Metro,ALL,ALL,Capacity Building,4308
21159,31MAR2021,Central North Metro,ALL,ALL,Capital,1502
21160,31MAR2021,Central North Metro,ALL,ALL,Core,3950
21161,31MAR2021,Central North Metro,Autism,0 to 6,ALL,139
21162,31MAR2021,Central North Metro,Autism,0 to 6,Capacity Building,144
21163,31MAR2021,Central North Metro,Autism,0 to 6,Capital,36
21164,31MAR2021,Central North Metro,Autism,0 to 6,Core,120
21165,31MAR2021,Central North Metro,Autism,15 to 18,ALL,176
21166,31MAR2021,Central North Metro,Autism,15 to 18,Capacity Building,177
21167,31MAR2021,Central North Metro,Autism,15 to 18,Capital,26
21168,31MAR2021,Central North Metro,Autism,15 to 18,Core,131
21169,31MAR2021,Central North Metro,Autism,19 to 24,ALL,163
21170,31MAR2021,Central North Metro,Autism,19 to 24,Capacity Building,163
21171,31MAR2021,Central North Metro,Autism,19 to 24,Capital,26
21172,31MAR2021,Central North Metro,Autism,19 to 24,Core,153
21173,31MAR2021,Central North Metro,Autism,25 to 34,ALL,127
21174,31MAR2021,Central North Metro,Autism,25 to 34,Capacity Building,132
21175,31MAR2021,Central North Metro,Autism,25 to 34,Capital,13
21176,31MAR2021,Central North Metro,Autism,25 to 34,Core,118
21177,31MAR2021,Central North Metro,Autism,35 to 44,ALL,45
21178,31MAR2021,Central North Metro,Autism,35 to 44,Capacity Building,46
21179,31MAR2021,Central North Metro,Autism,35 to 44,Capital,11
21180,31MAR2021,Central North Metro,Autism,35 to 44,Core,44
21181,31MAR2021,Central North Metro,Autism,45 to 54,ALL,19
21182,31MAR2021,Central North Metro,Autism,45 to 54,Capacity Building,16
21183,31MAR2021,Central North Metro,Autism,45 to 54,Capital,11
21184,31MAR2021,Central North Metro,Autism,45 to 54,Core,24
21185,31MAR2021,Central North Metro,Autism,55 to 64,ALL,15
21186,31MAR2021,Central North Metro,Autism,55 to 64,Capacity Building,15
21187,31MAR2021,Central North Metro,Autism,55 to 64,Capital,11
21188,31MAR2021,Central North Metro,Autism,55 to 64,Core,15
21189,31MAR2021,Central North Metro,Autism,65+,ALL,11
21190,31MAR2021,Central North Metro,Autism,65+,Capacity Building,11
21191,31MAR2021,Central North Metro,Autism,65+,Capital,11
21192,31MAR2021,Central North Metro,Autism,65+,Core,11
21193,31MAR2021,Central North Metro,Autism,7 to 14,ALL,524
21194,31MAR2021,Central North Metro,Autism,7 to 14,Capacity Building,518
21195,31MAR2021,Central North Metro,Autism,7 to 14,Capital,76
21196,31MAR2021,Central North Metro,Autism,7 to 14,Core,367
21197,31MAR2021,Central North Metro,Autism,ALL,ALL,1211
21198,31MAR2021,Central North Metro,Autism,ALL,Capacity Building,1207
21199,31MAR2021,Central North Metro,Autism,ALL,Capital,179
21200,31MAR2021,Central North Metro,Autism,ALL,Core,971
21201,31MAR2021,Central North Metro,Cerebral Palsy,0 to 6,ALL,29
21202,31MAR2021,Central North Metro,Cerebral Palsy,0 to 6,Capacity Building,27
21203,31MAR2021,Central North Metro,Cerebral Palsy,0 to 6,Capital,29
21204,31MAR2021,Central North Metro,Cerebral Palsy,0 to 6,Core,29
21205,31MAR2021,Central North Metro,Cerebral Palsy,15 to 18,ALL,18
21206,31MAR2021,Central North Metro,Cerebral Palsy,15 to 18,Capacity Building,19
21207,31MAR2021,Central North Metro,Cerebral Palsy,15 to 18,Capital,16
21208,31MAR2021,Central North Metro,Cerebral Palsy,15 to 18,Core,14
21209,31MAR2021,Central North Metro,Cerebral Palsy,19 to 24,ALL,24
21210,31MAR2021,Central North Metro,Cerebral Palsy,19 to 24,Capacity Building,28
21211,31MAR2021,Central North Metro,Cerebral Palsy,19 to 24,Capital,21
21212,31MAR2021,Central North Metro,Cerebral Palsy,19 to 24,Core,24
21213,31MAR2021,Central North Metro,Cerebral Palsy,25 to 34,ALL,28
21214,31MAR2021,Central North Metro,Cerebral Palsy,25 to 34,Capacity Building,23
21215,31MAR2021,Central North Metro,Cerebral Palsy,25 to 34,Capital,25
21216,31MAR2021,Central North Metro,Cerebral Palsy,25 to 34,Core,24
21217,31MAR2021,Central North Metro,Cerebral Palsy,35 to 44,ALL,31
21218,31MAR2021,Central North Metro,Cerebral Palsy,35 to 44,Capacity Building,32
21219,31MAR2021,Central North Metro,Cerebral Palsy,35 to 44,Capital,27
21220,31MAR2021,Central North Metro,Cerebral Palsy,35 to 44,Core,29
21221,31MAR2021,Central North Metro,Cerebral Palsy,45 to 54,ALL,45
21222,31MAR2021,Central North Metro,Cerebral Palsy,45 to 54,Capacity Building,41
21223,31MAR2021,Central North Metro,Cerebral Palsy,45 to 54,Capital,40
21224,31MAR2021,Central North Metro,Cerebral Palsy,45 to 54,Core,42
21225,31MAR2021,Central North Metro,Cerebral Palsy,55 to 64,ALL,26
21226,31MAR2021,Central North Metro,Cerebral Palsy,55 to 64,Capacity Building,28
21227,31MAR2021,Central North Metro,Cerebral Palsy,55 to 64,Capital,28
21228,31MAR2021,Central North Metro,Cerebral Palsy,55 to 64,Core,29
21229,31MAR2021,Central North Metro,Cerebral Palsy,65+,ALL,11
21230,31MAR2021,Central North Metro,Cerebral Palsy,65+,Capacity Building,11
21231,31MAR2021,Central North Metro,Cerebral Palsy,65+,Capital,11
21232,31MAR2021,Central North Metro,Cerebral Palsy,65+,Core,11
21233,31MAR2021,Central North Metro,Cerebral Palsy,7 to 14,ALL,33
21234,31MAR2021,Central North Metro,Cerebral Palsy,7 to 14,Capacity Building,31
21235,31MAR2021,Central North Metro,Cerebral Palsy,7 to 14,Capital,29
21236,31MAR2021,Central North Metro,Cerebral Palsy,7 to 14,Core,33
21237,31MAR2021,Central North Metro,Cerebral Palsy,ALL,ALL,237
21238,31MAR2021,Central North Metro,Cerebral Palsy,ALL,Capacity Building,237
21239,31MAR2021,Central North Metro,Cerebral Palsy,ALL,Capital,209
21240,31MAR2021,Central North Metro,Cerebral Palsy,ALL,Core,233
21241,31MAR2021,Central North Metro,Developmental delay,0 to 6,ALL,69
21242,31MAR2021,Central North Metro,Developmental delay,0 to 6,Capacity Building,65
21243,31MAR2021,Central North Metro,Developmental delay,0 to 6,Capital,11
21244,31MAR2021,Central North Metro,Developmental delay,0 to 6,Core,51
21273,31MAR2021,Central North Metro,Developmental delay,7 to 14,ALL,11
21274,31MAR2021,Central North Metro,Developmental delay,7 to 14,Capacity Building,11
21276,31MAR2021,Central North Metro,Developmental delay,7 to 14,Core,11
21277,31MAR2021,Central North Metro,Developmental delay,ALL,ALL,75
21278,31MAR2021,Central North Metro,Developmental delay,ALL,Capacity Building,75
21279,31MAR2021,Central North Metro,Developmental delay,ALL,Capital,11
21280,31MAR2021,Central North Metro,Developmental delay,ALL,Core,49
21281,31MAR2021,Central North Metro,Global developmental delay,0 to 6,ALL,77
21282,31MAR2021,Central North Metro,Global developmental delay,0 to 6,Capacity Building,82
21283,31MAR2021,Central North Metro,Global developmental delay,0 to 6,Capital,25
21284,31MAR2021,Central North Metro,Global developmental delay,0 to 6,Core,50
21313,31MAR2021,Central North Metro,Global developmental delay,7 to 14,ALL,32
21314,31MAR2021,Central North Metro,Global developmental delay,7 to 14,Capacity Building,31
21315,31MAR2021,Central North Metro,Global developmental delay,7 to 14,Capital,13
21316,31MAR2021,Central North Metro,Global developmental delay,7 to 14,Core,15
21317,31MAR2021,Central North Metro,Global developmental delay,ALL,ALL,109
21318,31MAR2021,Central North Metro,Global developmental delay,ALL,Capacity Building,109
21319,31MAR2021,Central North Metro,Global developmental delay,ALL,Capital,36
21320,31MAR2021,Central North Metro,Global developmental delay,ALL,Core,73
21321,31MAR2021,Central North Metro,Hearing Impairment,0 to 6,ALL,37
21322,31MAR2021,Central North Metro,Hearing Impairment,0 to 6,Capacity Building,37
21323,31MAR2021,Central North Metro,Hearing Impairment,0 to 6,Capital,11
21324,31MAR2021,Central North Metro,Hearing Impairment,0 to 6,Core,38
21325,31MAR2021,Central North Metro,Hearing Impairment,15 to 18,ALL,11
21326,31MAR2021,Central North Metro,Hearing Impairment,15 to 18,Capacity Building,11
21327,31MAR2021,Central North Metro,Hearing Impairment,15 to 18,Capital,11
21328,31MAR2021,Central North Metro,Hearing Impairment,15 to 18,Core,14
21329,31MAR2021,Central North Metro,Hearing Impairment,19 to 24,ALL,19
21330,31MAR2021,Central North Metro,Hearing Impairment,19 to 24,Capacity Building,13
21331,31MAR2021,Central North Metro,Hearing Impairment,19 to 24,Capital,11
21332,31MAR2021,Central North Metro,Hearing Impairment,19 to 24,Core,23
21333,31MAR2021,Central North Metro,Hearing Impairment,25 to 34,ALL,22
21334,31MAR2021,Central North Metro,Hearing Impairment,25 to 34,Capacity Building,22
21335,31MAR2021,Central North Metro,Hearing Impairment,25 to 34,Capital,12
21336,31MAR2021,Central North Metro,Hearing Impairment,25 to 34,Core,23
21337,31MAR2021,Central North Metro,Hearing Impairment,35 to 44,ALL,20
21338,31MAR2021,Central North Metro,Hearing Impairment,35 to 44,Capacity Building,24
21339,31MAR2021,Central North Metro,Hearing Impairment,35 to 44,Capital,11
21340,31MAR2021,Central North Metro,Hearing Impairment,35 to 44,Core,15
21341,31MAR2021,Central North Metro,Hearing Impairment,45 to 54,ALL,16
21342,31MAR2021,Central North Metro,Hearing Impairment,45 to 54,Capacity Building,16
21343,31MAR2021,Central North Metro,Hearing Impairment,45 to 54,Capital,11
21344,31MAR2021,Central North Metro,Hearing Impairment,45 to 54,Core,16
21345,31MAR2021,Central North Metro,Hearing Impairment,55 to 64,ALL,25
21346,31MAR2021,Central North Metro,Hearing Impairment,55 to 64,Capacity Building,25
21347,31MAR2021,Central North Metro,Hearing Impairment,55 to 64,Capital,11
21348,31MAR2021,Central North Metro,Hearing Impairment,55 to 64,Core,27
21349,31MAR2021,Central North Metro,Hearing Impairment,65+,ALL,11
21350,31MAR2021,Central North Metro,Hearing Impairment,65+,Capacity Building,11
21351,31MAR2021,Central North Metro,Hearing Impairment,65+,Capital,11
21352,31MAR2021,Central North Metro,Hearing Impairment,65+,Core,11
21353,31MAR2021,Central North Metro,Hearing Impairment,7 to 14,ALL,46
21354,31MAR2021,Central North Metro,Hearing Impairment,7 to 14,Capacity Building,44
21355,31MAR2021,Central North Metro,Hearing Impairment,7 to 14,Capital,11
21356,31MAR2021,Central North Metro,Hearing Impairment,7 to 14,Core,46
21357,31MAR2021,Central North Metro,Hearing Impairment,ALL,ALL,200
21358,31MAR2021,Central North Metro,Hearing Impairment,ALL,Capacity Building,183
21359,31MAR2021,Central North Metro,Hearing Impairment,ALL,Capital,52
21360,31MAR2021,Central North Metro,Hearing Impairment,ALL,Core,199
21361,31MAR2021,Central North Metro,Intellectual Disability,0 to 6,ALL,41
21362,31MAR2021,Central North Metro,Intellectual Disability,0 to 6,Capacity Building,37
21363,31MAR2021,Central North Metro,Intellectual Disability,0 to 6,Capital,25
21364,31MAR2021,Central North Metro,Intellectual Disability,0 to 6,Core,39
21365,31MAR2021,Central North Metro,Intellectual Disability,15 to 18,ALL,71
21366,31MAR2021,Central North Metro,Intellectual Disability,15 to 18,Capacity Building,66
21367,31MAR2021,Central North Metro,Intellectual Disability,15 to 18,Capital,28
21368,31MAR2021,Central North Metro,Intellectual Disability,15 to 18,Core,62
21369,31MAR2021,Central North Metro,Intellectual Disability,19 to 24,ALL,109
21370,31MAR2021,Central North Metro,Intellectual Disability,19 to 24,Capacity Building,111
21371,31MAR2021,Central North Metro,Intellectual Disability,19 to 24,Capital,30
21372,31MAR2021,Central North Metro,Intellectual Disability,19 to 24,Core,108
21373,31MAR2021,Central North Metro,Intellectual Disability,25 to 34,ALL,172
21374,31MAR2021,Central North Metro,Intellectual Disability,25 to 34,Capacity Building,176
21375,31MAR2021,Central North Metro,Intellectual Disability,25 to 34,Capital,55
21376,31MAR2021,Central North Metro,Intellectual Disability,25 to 34,Core,171
21377,31MAR2021,Central North Metro,Intellectual Disability,35 to 44,ALL,113
21378,31MAR2021,Central North Metro,Intellectual Disability,35 to 44,Capacity Building,112
21379,31MAR2021,Central North Metro,Intellectual Disability,35 to 44,Capital,40
21380,31MAR2021,Central North Metro,Intellectual Disability,35 to 44,Core,115
21381,31MAR2021,Central North Metro,Intellectual Disability,45 to 54,ALL,136
21382,31MAR2021,Central North Metro,Intellectual Disability,45 to 54,Capacity Building,137
21383,31MAR2021,Central North Metro,Intellectual Disability,45 to 54,Capital,62
21384,31MAR2021,Central North Metro,Intellectual Disability,45 to 54,Core,135
21385,31MAR2021,Central North Metro,Intellectual Disability,55 to 64,ALL,139
21386,31MAR2021,Central North Metro,Intellectual Disability,55 to 64,Capacity Building,141
21387,31MAR2021,Central North Metro,Intellectual Disability,55 to 64,Capital,59
21388,31MAR2021,Central North Metro,Intellectual Disability,55 to 64,Core,133
21389,31MAR2021,Central North Metro,Intellectual Disability,65+,ALL,26
21390,31MAR2021,Central North Metro,Intellectual Disability,65+,Capacity Building,31
21391,31MAR2021,Central North Metro,Intellectual Disability,65+,Capital,16
21392,31MAR2021,Central North Metro,Intellectual Disability,65+,Core,27
21393,31MAR2021,Central North Metro,Intellectual Disability,7 to 14,ALL,100
21394,31MAR2021,Central North Metro,Intellectual Disability,7 to 14,Capacity Building,97
21395,31MAR2021,Central North Metro,Intellectual Disability,7 to 14,Capital,40
21396,31MAR2021,Central North Metro,Intellectual Disability,7 to 14,Core,83
21397,31MAR2021,Central North Metro,Intellectual Disability,ALL,ALL,907
21398,31MAR2021,Central North Metro,Intellectual Disability,ALL,Capacity Building,904
21399,31MAR2021,Central North Metro,Intellectual Disability,ALL,Capital,350
21400,31MAR2021,Central North Metro,Intellectual Disability,ALL,Core,860
21413,31MAR2021,Central North Metro,Multiple Sclerosis,25 to 34,ALL,11
21414,31MAR2021,Central North Metro,Multiple Sclerosis,25 to 34,Capacity Building,11
21415,31MAR2021,Central North Metro,Multiple Sclerosis,25 to 34,Capital,11
21416,31MAR2021,Central North Metro,Multiple Sclerosis,25 to 34,Core,11
21417,31MAR2021,Central North Metro,Multiple Sclerosis,35 to 44,ALL,11
21418,31MAR2021,Central North Metro,Multiple Sclerosis,35 to 44,Capacity Building,11
21419,31MAR2021,Central North Metro,Multiple Sclerosis,35 to 44,Capital,11
21420,31MAR2021,Central North Metro,Multiple Sclerosis,35 to 44,Core,11
21421,31MAR2021,Central North Metro,Multiple Sclerosis,45 to 54,ALL,24
21422,31MAR2021,Central North Metro,Multiple Sclerosis,45 to 54,Capacity Building,24
21423,31MAR2021,Central North Metro,Multiple Sclerosis,45 to 54,Capital,15
21424,31MAR2021,Central North Metro,Multiple Sclerosis,45 to 54,Core,25
21425,31MAR2021,Central North Metro,Multiple Sclerosis,55 to 64,ALL,30
21426,31MAR2021,Central North Metro,Multiple Sclerosis,55 to 64,Capacity Building,30
21427,31MAR2021,Central North Metro,Multiple Sclerosis,55 to 64,Capital,30
21428,31MAR2021,Central North Metro,Multiple Sclerosis,55 to 64,Core,35
21429,31MAR2021,Central North Metro,Multiple Sclerosis,65+,ALL,11
21430,31MAR2021,Central North Metro,Multiple Sclerosis,65+,Capacity Building,11
21431,31MAR2021,Central North Metro,Multiple Sclerosis,65+,Capital,11
21432,31MAR2021,Central North Metro,Multiple Sclerosis,65+,Core,11
21437,31MAR2021,Central North Metro,Multiple Sclerosis,ALL,ALL,73
21438,31MAR2021,Central North Metro,Multiple Sclerosis,ALL,Capacity Building,73
21439,31MAR2021,Central North Metro,Multiple Sclerosis,ALL,Capital,53
21440,31MAR2021,Central North Metro,Multiple Sclerosis,ALL,Core,73
21441,31MAR2021,Central North Metro,Other,0 to 6,ALL,11
21442,31MAR2021,Central North Metro,Other,0 to 6,Capacity Building,11
21443,31MAR2021,Central North Metro,Other,0 to 6,Capital,11
21444,31MAR2021,Central North Metro,Other,0 to 6,Core,11
21449,31MAR2021,Central North Metro,Other,19 to 24,ALL,11
21450,31MAR2021,Central North Metro,Other,19 to 24,Capacity Building,11
21452,31MAR2021,Central North Metro,Other,19 to 24,Core,11
21453,31MAR2021,Central North Metro,Other,25 to 34,ALL,11
21454,31MAR2021,Central North Metro,Other,25 to 34,Capacity Building,11
21455,31MAR2021,Central North Metro,Other,25 to 34,Capital,11
21456,31MAR2021,Central North Metro,Other,25 to 34,Core,11
21457,31MAR2021,Central North Metro,Other,35 to 44,ALL,11
21458,31MAR2021,Central North Metro,Other,35 to 44,Capacity Building,11
21459,31MAR2021,Central North Metro,Other,35 to 44,Capital,11
21460,31MAR2021,Central North Metro,Other,35 to 44,Core,11
21461,31MAR2021,Central North Metro,Other,45 to 54,ALL,11
21462,31MAR2021,Central North Metro,Other,45 to 54,Capacity Building,11
21463,31MAR2021,Central North Metro,Other,45 to 54,Capital,11
21464,31MAR2021,Central North Metro,Other,45 to 54,Core,11
21465,31MAR2021,Central North Metro,Other,55 to 64,ALL,20
21466,31MAR2021,Central North Metro,Other,55 to 64,Capacity Building,18
21467,31MAR2021,Central North Metro,Other,55 to 64,Capital,12
21468,31MAR2021,Central North Metro,Other,55 to 64,Core,21
21469,31MAR2021,Central North Metro,Other,65+,ALL,11
21470,31MAR2021,Central North Metro,Other,65+,Capacity Building,11
21471,31MAR2021,Central North Metro,Other,65+,Capital,11
21472,31MAR2021,Central North Metro,Other,65+,Core,11
21473,31MAR2021,Central North Metro,Other,7 to 14,ALL,11
21474,31MAR2021,Central North Metro,Other,7 to 14,Capacity Building,11
21476,31MAR2021,Central North Metro,Other,7 to 14,Core,11
21477,31MAR2021,Central North Metro,Other,ALL,ALL,52
21478,31MAR2021,Central North Metro,Other,ALL,Capacity Building,52
21479,31MAR2021,Central North Metro,Other,ALL,Capital,28
21480,31MAR2021,Central North Metro,Other,ALL,Core,48
21481,31MAR2021,Central North Metro,Other Neurological,0 to 6,ALL,11
21482,31MAR2021,Central North Metro,Other Neurological,0 to 6,Capacity Building,11
21483,31MAR2021,Central North Metro,Other Neurological,0 to 6,Capital,11
21484,31MAR2021,Central North Metro,Other Neurological,0 to 6,Core,11
21485,31MAR2021,Central North Metro,Other Neurological,15 to 18,ALL,11
21486,31MAR2021,Central North Metro,Other Neurological,15 to 18,Capacity Building,11
21487,31MAR2021,Central North Metro,Other Neurological,15 to 18,Capital,11
21488,31MAR2021,Central North Metro,Other Neurological,15 to 18,Core,11
21489,31MAR2021,Central North Metro,Other Neurological,19 to 24,ALL,11
21490,31MAR2021,Central North Metro,Other Neurological,19 to 24,Capacity Building,11
21491,31MAR2021,Central North Metro,Other Neurological,19 to 24,Capital,11
21492,31MAR2021,Central North Metro,Other Neurological,19 to 24,Core,11
21493,31MAR2021,Central North Metro,Other Neurological,25 to 34,ALL,17
21494,31MAR2021,Central North Metro,Other Neurological,25 to 34,Capacity Building,20
21495,31MAR2021,Central North Metro,Other Neurological,25 to 34,Capital,13
21496,31MAR2021,Central North Metro,Other Neurological,25 to 34,Core,18
21497,31MAR2021,Central North Metro,Other Neurological,35 to 44,ALL,23
21498,31MAR2021,Central North Metro,Other Neurological,35 to 44,Capacity Building,27
21499,31MAR2021,Central North Metro,Other Neurological,35 to 44,Capital,13
21500,31MAR2021,Central North Metro,Other Neurological,35 to 44,Core,23
21501,31MAR2021,Central North Metro,Other Neurological,45 to 54,ALL,27
21502,31MAR2021,Central North Metro,Other Neurological,45 to 54,Capacity Building,30
21503,31MAR2021,Central North Metro,Other Neurological,45 to 54,Capital,26
21504,31MAR2021,Central North Metro,Other Neurological,45 to 54,Core,23
21505,31MAR2021,Central North Metro,Other Neurological,55 to 64,ALL,96
21506,31MAR2021,Central North Metro,Other Neurological,55 to 64,Capacity Building,97
21507,31MAR2021,Central North Metro,Other Neurological,55 to 64,Capital,52
21508,31MAR2021,Central North Metro,Other Neurological,55 to 64,Core,90
21509,31MAR2021,Central North Metro,Other Neurological,65+,ALL,26
21510,31MAR2021,Central North Metro,Other Neurological,65+,Capacity Building,30
21511,31MAR2021,Central North Metro,Other Neurological,65+,Capital,14
21512,31MAR2021,Central North Metro,Other Neurological,65+,Core,25
21513,31MAR2021,Central North Metro,Other Neurological,7 to 14,ALL,15
21514,31MAR2021,Central North Metro,Other Neurological,7 to 14,Capacity Building,14
21515,31MAR2021,Central North Metro,Other Neurological,7 to 14,Capital,11
21516,31MAR2021,Central North Metro,Other Neurological,7 to 14,Core,13
21517,31MAR2021,Central North Metro,Other Neurological,ALL,ALL,221
21518,31MAR2021,Central North Metro,Other Neurological,ALL,Capacity Building,219
21519,31MAR2021,Central North Metro,Other Neurological,ALL,Capital,142
21520,31MAR2021,Central North Metro,Other Neurological,ALL,Core,216
21521,31MAR2021,Central North Metro,Other Physical,0 to 6,ALL,11
21522,31MAR2021,Central North Metro,Other Physical,0 to 6,Capacity Building,11
21524,31MAR2021,Central North Metro,Other Physical,0 to 6,Core,11
21525,31MAR2021,Central North Metro,Other Physical,15 to 18,ALL,11
21526,31MAR2021,Central North Metro,Other Physical,15 to 18,Capacity Building,11
21527,31MAR2021,Central North Metro,Other Physical,15 to 18,Capital,11
