Key,RprtDt,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppCatg,Utlstn,PrvdrCnt
30006,31MAR2021,Wheat Belt,Autism,15 to 18,Capacity Building,28,
30008,31MAR2021,Wheat Belt,Autism,15 to 18,Core,24,
30205,31MAR2021,Wheat Belt,Intellectual Disability,15 to 18,ALL,46,
30206,31MAR2021,Wheat Belt,Intellectual Disability,15 to 18,Capacity Building,39,
30208,31MAR2021,Wheat Belt,Intellectual Disability,15 to 18,Core,58,
29969,31MAR2021,Wheat Belt,ALL,19 to 24,ALL,48,
29970,31MAR2021,Wheat Belt,ALL,19 to 24,Capacity Building,30,
29971,31MAR2021,Wheat Belt,ALL,19 to 24,Capital,65,
29972,31MAR2021,Wheat Belt,ALL,19 to 24,Core,58,
30009,31MAR2021,Wheat Belt,Autism,19 to 24,ALL,43,
30010,31MAR2021,Wheat Belt,Autism,19 to 24,Capacity Building,32,
30012,31MAR2021,Wheat Belt,Autism,19 to 24,Core,52,
30209,31MAR2021,Wheat Belt,Intellectual Disability,19 to 24,ALL,45,
30210,31MAR2021,Wheat Belt,Intellectual Disability,19 to 24,Capacity Building,29,
30212,31MAR2021,Wheat Belt,Intellectual Disability,19 to 24,Core,57,
29973,31MAR2021,Wheat Belt,ALL,25 to 34,ALL,58,
29974,31MAR2021,Wheat Belt,ALL,25 to 34,Capacity Building,34,
29975,31MAR2021,Wheat Belt,ALL,25 to 34,Capital,25,
29976,31MAR2021,Wheat Belt,ALL,25 to 34,Core,67,
30013,31MAR2021,Wheat Belt,Autism,25 to 34,ALL,40,
30014,31MAR2021,Wheat Belt,Autism,25 to 34,Capacity Building,20,
30016,31MAR2021,Wheat Belt,Autism,25 to 34,Core,48,
30213,31MAR2021,Wheat Belt,Intellectual Disability,25 to 34,ALL,67,
30214,31MAR2021,Wheat Belt,Intellectual Disability,25 to 34,Capacity Building,38,
30216,31MAR2021,Wheat Belt,Intellectual Disability,25 to 34,Core,77,
30453,31MAR2021,Wheat Belt,Psychosocial disability,25 to 34,ALL,28,
30454,31MAR2021,Wheat Belt,Psychosocial disability,25 to 34,Capacity Building,29,
30456,31MAR2021,Wheat Belt,Psychosocial disability,25 to 34,Core,28,
29977,31MAR2021,Wheat Belt,ALL,35 to 44,ALL,58,
29978,31MAR2021,Wheat Belt,ALL,35 to 44,Capacity Building,41,
29979,31MAR2021,Wheat Belt,ALL,35 to 44,Capital,67,
29980,31MAR2021,Wheat Belt,ALL,35 to 44,Core,62,
30217,31MAR2021,Wheat Belt,Intellectual Disability,35 to 44,ALL,62,
30218,31MAR2021,Wheat Belt,Intellectual Disability,35 to 44,Capacity Building,37,
30220,31MAR2021,Wheat Belt,Intellectual Disability,35 to 44,Core,64,
30457,31MAR2021,Wheat Belt,Psychosocial disability,35 to 44,ALL,45,
30458,31MAR2021,Wheat Belt,Psychosocial disability,35 to 44,Capacity Building,45,
30460,31MAR2021,Wheat Belt,Psychosocial disability,35 to 44,Core,46,
29981,31MAR2021,Wheat Belt,ALL,45 to 54,ALL,53,
29982,31MAR2021,Wheat Belt,ALL,45 to 54,Capacity Building,47,
29983,31MAR2021,Wheat Belt,ALL,45 to 54,Capital,38,
29984,31MAR2021,Wheat Belt,ALL,45 to 54,Core,57,
30221,31MAR2021,Wheat Belt,Intellectual Disability,45 to 54,ALL,74,
30222,31MAR2021,Wheat Belt,Intellectual Disability,45 to 54,Capacity Building,59,
30224,31MAR2021,Wheat Belt,Intellectual Disability,45 to 54,Core,78,
30341,31MAR2021,Wheat Belt,Other Neurological,45 to 54,ALL,38,
30342,31MAR2021,Wheat Belt,Other Neurological,45 to 54,Capacity Building,48,
30344,31MAR2021,Wheat Belt,Other Neurological,45 to 54,Core,37,
30461,31MAR2021,Wheat Belt,Psychosocial disability,45 to 54,ALL,44,
30462,31MAR2021,Wheat Belt,Psychosocial disability,45 to 54,Capacity Building,48,
30464,31MAR2021,Wheat Belt,Psychosocial disability,45 to 54,Core,40,
29985,31MAR2021,Wheat Belt,ALL,55 to 64,ALL,55,
29986,31MAR2021,Wheat Belt,ALL,55 to 64,Capacity Building,47,
29987,31MAR2021,Wheat Belt,ALL,55 to 64,Capital,43,
29988,31MAR2021,Wheat Belt,ALL,55 to 64,Core,60,
30225,31MAR2021,Wheat Belt,Intellectual Disability,55 to 64,ALL,72,
30226,31MAR2021,Wheat Belt,Intellectual Disability,55 to 64,Capacity Building,53,
30228,31MAR2021,Wheat Belt,Intellectual Disability,55 to 64,Core,74,
30385,31MAR2021,Wheat Belt,Other Physical,55 to 64,ALL,30,
30386,31MAR2021,Wheat Belt,Other Physical,55 to 64,Capacity Building,34,
30387,31MAR2021,Wheat Belt,Other Physical,55 to 64,Capital,28,
30388,31MAR2021,Wheat Belt,Other Physical,55 to 64,Core,28,
30465,31MAR2021,Wheat Belt,Psychosocial disability,55 to 64,ALL,51,
30466,31MAR2021,Wheat Belt,Psychosocial disability,55 to 64,Capacity Building,41,
30468,31MAR2021,Wheat Belt,Psychosocial disability,55 to 64,Core,52,
30545,31MAR2021,Wheat Belt,Stroke,55 to 64,ALL,80,
30546,31MAR2021,Wheat Belt,Stroke,55 to 64,Capacity Building,74,
30547,31MAR2021,Wheat Belt,Stroke,55 to 64,Capital,100,
30548,31MAR2021,Wheat Belt,Stroke,55 to 64,Core,79,
29989,31MAR2021,Wheat Belt,ALL,65+,ALL,65,
29990,31MAR2021,Wheat Belt,ALL,65+,Capacity Building,44,
29991,31MAR2021,Wheat Belt,ALL,65+,Capital,58,
29992,31MAR2021,Wheat Belt,ALL,65+,Core,70,
29993,31MAR2021,Wheat Belt,ALL,7 to 14,ALL,57,
29994,31MAR2021,Wheat Belt,ALL,7 to 14,Capacity Building,48,
29995,31MAR2021,Wheat Belt,ALL,7 to 14,Capital,61,
29996,31MAR2021,Wheat Belt,ALL,7 to 14,Core,72,
30033,31MAR2021,Wheat Belt,Autism,7 to 14,ALL,57,
30034,31MAR2021,Wheat Belt,Autism,7 to 14,Capacity Building,47,
30035,31MAR2021,Wheat Belt,Autism,7 to 14,Capital,58,
30036,31MAR2021,Wheat Belt,Autism,7 to 14,Core,75,
30073,31MAR2021,Wheat Belt,Cerebral Palsy,7 to 14,ALL,63,
30074,31MAR2021,Wheat Belt,Cerebral Palsy,7 to 14,Capacity Building,60,
30233,31MAR2021,Wheat Belt,Intellectual Disability,7 to 14,ALL,61,
30234,31MAR2021,Wheat Belt,Intellectual Disability,7 to 14,Capacity Building,55,
30235,31MAR2021,Wheat Belt,Intellectual Disability,7 to 14,Capital,66,
30236,31MAR2021,Wheat Belt,Intellectual Disability,7 to 14,Core,69,
29957,31MAR2021,Wheat Belt,ABI,ALL,ALL,51,
29958,31MAR2021,Wheat Belt,ABI,ALL,Capacity Building,28,
29959,31MAR2021,Wheat Belt,ABI,ALL,Capital,34,
29960,31MAR2021,Wheat Belt,ABI,ALL,Core,56,
29997,31MAR2021,Wheat Belt,ALL,ALL,ALL,54,
29998,31MAR2021,Wheat Belt,ALL,ALL,Capacity Building,41,
29999,31MAR2021,Wheat Belt,ALL,ALL,Capital,44,
30000,31MAR2021,Wheat Belt,ALL,ALL,Core,61,
30037,31MAR2021,Wheat Belt,Autism,ALL,ALL,48,
30038,31MAR2021,Wheat Belt,Autism,ALL,Capacity Building,40,
30039,31MAR2021,Wheat Belt,Autism,ALL,Capital,32,
30040,31MAR2021,Wheat Belt,Autism,ALL,Core,57,
30077,31MAR2021,Wheat Belt,Cerebral Palsy,ALL,ALL,59,
30078,31MAR2021,Wheat Belt,Cerebral Palsy,ALL,Capacity Building,43,
30079,31MAR2021,Wheat Belt,Cerebral Palsy,ALL,Capital,30,
30080,31MAR2021,Wheat Belt,Cerebral Palsy,ALL,Core,80,
30117,31MAR2021,Wheat Belt,Developmental delay,ALL,ALL,41,
30118,31MAR2021,Wheat Belt,Developmental delay,ALL,Capacity Building,46,
30120,31MAR2021,Wheat Belt,Developmental delay,ALL,Core,21,
30157,31MAR2021,Wheat Belt,Global developmental delay,ALL,ALL,27,
30158,31MAR2021,Wheat Belt,Global developmental delay,ALL,Capacity Building,22,
30197,31MAR2021,Wheat Belt,Hearing Impairment,ALL,ALL,34,
30198,31MAR2021,Wheat Belt,Hearing Impairment,ALL,Capacity Building,26,
30199,31MAR2021,Wheat Belt,Hearing Impairment,ALL,Capital,24,
30200,31MAR2021,Wheat Belt,Hearing Impairment,ALL,Core,52,
30237,31MAR2021,Wheat Belt,Intellectual Disability,ALL,ALL,62,
30238,31MAR2021,Wheat Belt,Intellectual Disability,ALL,Capacity Building,43,
30239,31MAR2021,Wheat Belt,Intellectual Disability,ALL,Capital,45,
30240,31MAR2021,Wheat Belt,Intellectual Disability,ALL,Core,70,
30277,31MAR2021,Wheat Belt,Multiple Sclerosis,ALL,ALL,63,
30278,31MAR2021,Wheat Belt,Multiple Sclerosis,ALL,Capacity Building,42,
30279,31MAR2021,Wheat Belt,Multiple Sclerosis,ALL,Capital,26,
30280,31MAR2021,Wheat Belt,Multiple Sclerosis,ALL,Core,78,
30357,31MAR2021,Wheat Belt,Other Neurological,ALL,ALL,47,
30358,31MAR2021,Wheat Belt,Other Neurological,ALL,Capacity Building,40,
30359,31MAR2021,Wheat Belt,Other Neurological,ALL,Capital,64,
30360,31MAR2021,Wheat Belt,Other Neurological,ALL,Core,47,
30397,31MAR2021,Wheat Belt,Other Physical,ALL,ALL,42,
30398,31MAR2021,Wheat Belt,Other Physical,ALL,Capacity Building,39,
30399,31MAR2021,Wheat Belt,Other Physical,ALL,Capital,40,
30400,31MAR2021,Wheat Belt,Other Physical,ALL,Core,46,
30477,31MAR2021,Wheat Belt,Psychosocial disability,ALL,ALL,44,
30478,31MAR2021,Wheat Belt,Psychosocial disability,ALL,Capacity Building,39,
30479,31MAR2021,Wheat Belt,Psychosocial disability,ALL,Capital,80,
30480,31MAR2021,Wheat Belt,Psychosocial disability,ALL,Core,45,
30517,31MAR2021,Wheat Belt,Spinal Cord Injury,ALL,ALL,60,
30518,31MAR2021,Wheat Belt,Spinal Cord Injury,ALL,Capacity Building,50,
30519,31MAR2021,Wheat Belt,Spinal Cord Injury,ALL,Capital,53,
30520,31MAR2021,Wheat Belt,Spinal Cord Injury,ALL,Core,64,
30557,31MAR2021,Wheat Belt,Stroke,ALL,ALL,76,
30558,31MAR2021,Wheat Belt,Stroke,ALL,Capacity Building,69,
30559,31MAR2021,Wheat Belt,Stroke,ALL,Capital,85,
30560,31MAR2021,Wheat Belt,Stroke,ALL,Core,77,
10241,31DEC2020,ALL,ALL,0 to 6,ALL,57,
10242,31DEC2020,ALL,ALL,0 to 6,Capacity Building,57,
10243,31DEC2020,ALL,ALL,0 to 6,Capital,37,
10244,31DEC2020,ALL,ALL,0 to 6,Core,67,
10281,31DEC2020,ALL,Autism,0 to 6,ALL,62,
10282,31DEC2020,ALL,Autism,0 to 6,Capacity Building,63,
10283,31DEC2020,ALL,Autism,0 to 6,Capital,24,
10284,31DEC2020,ALL,Autism,0 to 6,Core,71,
10321,31DEC2020,ALL,Cerebral Palsy,0 to 6,ALL,58,
10322,31DEC2020,ALL,Cerebral Palsy,0 to 6,Capacity Building,61,
10323,31DEC2020,ALL,Cerebral Palsy,0 to 6,Capital,43,
10324,31DEC2020,ALL,Cerebral Palsy,0 to 6,Core,67,
10361,31DEC2020,ALL,Developmental delay,0 to 6,ALL,51,
10362,31DEC2020,ALL,Developmental delay,0 to 6,Capacity Building,49,
10363,31DEC2020,ALL,Developmental delay,0 to 6,Capital,28,
10364,31DEC2020,ALL,Developmental delay,0 to 6,Core,64,
10401,31DEC2020,ALL,Global developmental delay,0 to 6,ALL,57,
10402,31DEC2020,ALL,Global developmental delay,0 to 6,Capacity Building,55,
10403,31DEC2020,ALL,Global developmental delay,0 to 6,Capital,31,
10404,31DEC2020,ALL,Global developmental delay,0 to 6,Core,73,
10441,31DEC2020,ALL,Hearing Impairment,0 to 6,ALL,34,
10442,31DEC2020,ALL,Hearing Impairment,0 to 6,Capacity Building,33,
10443,31DEC2020,ALL,Hearing Impairment,0 to 6,Capital,25,
10444,31DEC2020,ALL,Hearing Impairment,0 to 6,Core,39,
10481,31DEC2020,ALL,Intellectual Disability,0 to 6,ALL,60,
10482,31DEC2020,ALL,Intellectual Disability,0 to 6,Capacity Building,58,
10483,31DEC2020,ALL,Intellectual Disability,0 to 6,Capital,40,
10484,31DEC2020,ALL,Intellectual Disability,0 to 6,Core,71,
10601,31DEC2020,ALL,Other Neurological,0 to 6,ALL,51,
10602,31DEC2020,ALL,Other Neurological,0 to 6,Capacity Building,58,
10603,31DEC2020,ALL,Other Neurological,0 to 6,Capital,63,
10604,31DEC2020,ALL,Other Neurological,0 to 6,Core,40,
10641,31DEC2020,ALL,Other Physical,0 to 6,ALL,49,
10642,31DEC2020,ALL,Other Physical,0 to 6,Capacity Building,46,
10643,31DEC2020,ALL,Other Physical,0 to 6,Capital,25,
10644,31DEC2020,ALL,Other Physical,0 to 6,Core,83,
10681,31DEC2020,ALL,Other Sensory/Speech,0 to 6,ALL,48,
10682,31DEC2020,ALL,Other Sensory/Speech,0 to 6,Capacity Building,48,
10841,31DEC2020,ALL,Visual Impairment,0 to 6,ALL,61,
10842,31DEC2020,ALL,Visual Impairment,0 to 6,Capacity Building,65,
10843,31DEC2020,ALL,Visual Impairment,0 to 6,Capital,13,
10844,31DEC2020,ALL,Visual Impairment,0 to 6,Core,67,
10205,31DEC2020,ALL,ABI,15 to 18,ALL,60,
10206,31DEC2020,ALL,ABI,15 to 18,Capacity Building,59,
10207,31DEC2020,ALL,ABI,15 to 18,Capital,40,
10208,31DEC2020,ALL,ABI,15 to 18,Core,63,
10245,31DEC2020,ALL,ALL,15 to 18,ALL,53,
10246,31DEC2020,ALL,ALL,15 to 18,Capacity Building,43,
10247,31DEC2020,ALL,ALL,15 to 18,Capital,29,
10248,31DEC2020,ALL,ALL,15 to 18,Core,62,
10285,31DEC2020,ALL,Autism,15 to 18,ALL,54,
10286,31DEC2020,ALL,Autism,15 to 18,Capacity Building,44,
10287,31DEC2020,ALL,Autism,15 to 18,Capital,20,
10288,31DEC2020,ALL,Autism,15 to 18,Core,64,
10325,31DEC2020,ALL,Cerebral Palsy,15 to 18,ALL,49,
10326,31DEC2020,ALL,Cerebral Palsy,15 to 18,Capacity Building,48,
10327,31DEC2020,ALL,Cerebral Palsy,15 to 18,Capital,32,
10328,31DEC2020,ALL,Cerebral Palsy,15 to 18,Core,54,
10445,31DEC2020,ALL,Hearing Impairment,15 to 18,ALL,24,
10446,31DEC2020,ALL,Hearing Impairment,15 to 18,Capacity Building,19,
10447,31DEC2020,ALL,Hearing Impairment,15 to 18,Capital,26,
10448,31DEC2020,ALL,Hearing Impairment,15 to 18,Core,33,
10485,31DEC2020,ALL,Intellectual Disability,15 to 18,ALL,55,
10486,31DEC2020,ALL,Intellectual Disability,15 to 18,Capacity Building,41,
10487,31DEC2020,ALL,Intellectual Disability,15 to 18,Capital,27,
10488,31DEC2020,ALL,Intellectual Disability,15 to 18,Core,64,
10605,31DEC2020,ALL,Other Neurological,15 to 18,ALL,45,
10606,31DEC2020,ALL,Other Neurological,15 to 18,Capacity Building,36,
10607,31DEC2020,ALL,Other Neurological,15 to 18,Capital,34,
10608,31DEC2020,ALL,Other Neurological,15 to 18,Core,55,
10645,31DEC2020,ALL,Other Physical,15 to 18,ALL,50,
10646,31DEC2020,ALL,Other Physical,15 to 18,Capacity Building,51,
10647,31DEC2020,ALL,Other Physical,15 to 18,Capital,12,
10648,31DEC2020,ALL,Other Physical,15 to 18,Core,81,
10845,31DEC2020,ALL,Visual Impairment,15 to 18,ALL,55,
10846,31DEC2020,ALL,Visual Impairment,15 to 18,Capacity Building,38,
10847,31DEC2020,ALL,Visual Impairment,15 to 18,Capital,100,
10848,31DEC2020,ALL,Visual Impairment,15 to 18,Core,51,
10209,31DEC2020,ALL,ABI,19 to 24,ALL,56,
10210,31DEC2020,ALL,ABI,19 to 24,Capacity Building,44,
10211,31DEC2020,ALL,ABI,19 to 24,Capital,14,
10212,31DEC2020,ALL,ABI,19 to 24,Core,63,
10249,31DEC2020,ALL,ALL,19 to 24,ALL,61,
10250,31DEC2020,ALL,ALL,19 to 24,Capacity Building,44,
10251,31DEC2020,ALL,ALL,19 to 24,Capital,30,
10252,31DEC2020,ALL,ALL,19 to 24,Core,68,
10289,31DEC2020,ALL,Autism,19 to 24,ALL,58,
10290,31DEC2020,ALL,Autism,19 to 24,Capacity Building,44,
10291,31DEC2020,ALL,Autism,19 to 24,Capital,17,
10292,31DEC2020,ALL,Autism,19 to 24,Core,65,
10329,31DEC2020,ALL,Cerebral Palsy,19 to 24,ALL,67,
10330,31DEC2020,ALL,Cerebral Palsy,19 to 24,Capacity Building,52,
10331,31DEC2020,ALL,Cerebral Palsy,19 to 24,Capital,29,
10332,31DEC2020,ALL,Cerebral Palsy,19 to 24,Core,76,
10449,31DEC2020,ALL,Hearing Impairment,19 to 24,ALL,28,
10450,31DEC2020,ALL,Hearing Impairment,19 to 24,Capacity Building,25,
10451,31DEC2020,ALL,Hearing Impairment,19 to 24,Capital,21,
10452,31DEC2020,ALL,Hearing Impairment,19 to 24,Core,31,
10489,31DEC2020,ALL,Intellectual Disability,19 to 24,ALL,64,
10490,31DEC2020,ALL,Intellectual Disability,19 to 24,Capacity Building,44,
10491,31DEC2020,ALL,Intellectual Disability,19 to 24,Capital,24,
10492,31DEC2020,ALL,Intellectual Disability,19 to 24,Core,71,
10609,31DEC2020,ALL,Other Neurological,19 to 24,ALL,69,
10610,31DEC2020,ALL,Other Neurological,19 to 24,Capacity Building,47,
10611,31DEC2020,ALL,Other Neurological,19 to 24,Capital,44,
10612,31DEC2020,ALL,Other Neurological,19 to 24,Core,76,
10649,31DEC2020,ALL,Other Physical,19 to 24,ALL,44,
10650,31DEC2020,ALL,Other Physical,19 to 24,Capacity Building,35,
10651,31DEC2020,ALL,Other Physical,19 to 24,Capital,49,
10652,31DEC2020,ALL,Other Physical,19 to 24,Core,47,
10729,31DEC2020,ALL,Psychosocial disability,19 to 24,ALL,40,
10730,31DEC2020,ALL,Psychosocial disability,19 to 24,Capacity Building,38,
10732,31DEC2020,ALL,Psychosocial disability,19 to 24,Core,40,
10769,31DEC2020,ALL,Spinal Cord Injury,19 to 24,ALL,57,
10770,31DEC2020,ALL,Spinal Cord Injury,19 to 24,Capacity Building,50,
10771,31DEC2020,ALL,Spinal Cord Injury,19 to 24,Capital,51,
10772,31DEC2020,ALL,Spinal Cord Injury,19 to 24,Core,62,
10849,31DEC2020,ALL,Visual Impairment,19 to 24,ALL,40,
10850,31DEC2020,ALL,Visual Impairment,19 to 24,Capacity Building,42,
10851,31DEC2020,ALL,Visual Impairment,19 to 24,Capital,43,
10852,31DEC2020,ALL,Visual Impairment,19 to 24,Core,38,
10213,31DEC2020,ALL,ABI,25 to 34,ALL,72,
10214,31DEC2020,ALL,ABI,25 to 34,Capacity Building,55,
10215,31DEC2020,ALL,ABI,25 to 34,Capital,31,
10216,31DEC2020,ALL,ABI,25 to 34,Core,77,
10253,31DEC2020,ALL,ALL,25 to 34,ALL,68,
10254,31DEC2020,ALL,ALL,25 to 34,Capacity Building,49,
10255,31DEC2020,ALL,ALL,25 to 34,Capital,30,
10256,31DEC2020,ALL,ALL,25 to 34,Core,74,
10293,31DEC2020,ALL,Autism,25 to 34,ALL,70,
10294,31DEC2020,ALL,Autism,25 to 34,Capacity Building,48,
10295,31DEC2020,ALL,Autism,25 to 34,Capital,14,
10296,31DEC2020,ALL,Autism,25 to 34,Core,76,
10333,31DEC2020,ALL,Cerebral Palsy,25 to 34,ALL,72,
10334,31DEC2020,ALL,Cerebral Palsy,25 to 34,Capacity Building,54,
10335,31DEC2020,ALL,Cerebral Palsy,25 to 34,Capital,38,
10336,31DEC2020,ALL,Cerebral Palsy,25 to 34,Core,78,
10453,31DEC2020,ALL,Hearing Impairment,25 to 34,ALL,32,
10454,31DEC2020,ALL,Hearing Impairment,25 to 34,Capacity Building,22,
10455,31DEC2020,ALL,Hearing Impairment,25 to 34,Capital,30,
10456,31DEC2020,ALL,Hearing Impairment,25 to 34,Core,38,
10493,31DEC2020,ALL,Intellectual Disability,25 to 34,ALL,70,
10494,31DEC2020,ALL,Intellectual Disability,25 to 34,Capacity Building,50,
10495,31DEC2020,ALL,Intellectual Disability,25 to 34,Capital,25,
10496,31DEC2020,ALL,Intellectual Disability,25 to 34,Core,75,
10533,31DEC2020,ALL,Multiple Sclerosis,25 to 34,ALL,60,
10534,31DEC2020,ALL,Multiple Sclerosis,25 to 34,Capacity Building,58,
10535,31DEC2020,ALL,Multiple Sclerosis,25 to 34,Capital,39,
10536,31DEC2020,ALL,Multiple Sclerosis,25 to 34,Core,64,
10613,31DEC2020,ALL,Other Neurological,25 to 34,ALL,65,
10614,31DEC2020,ALL,Other Neurological,25 to 34,Capacity Building,53,
10615,31DEC2020,ALL,Other Neurological,25 to 34,Capital,28,
10616,31DEC2020,ALL,Other Neurological,25 to 34,Core,71,
10653,31DEC2020,ALL,Other Physical,25 to 34,ALL,52,
10654,31DEC2020,ALL,Other Physical,25 to 34,Capacity Building,50,
10655,31DEC2020,ALL,Other Physical,25 to 34,Capital,28,
10656,31DEC2020,ALL,Other Physical,25 to 34,Core,63,
10733,31DEC2020,ALL,Psychosocial disability,25 to 34,ALL,53,
10734,31DEC2020,ALL,Psychosocial disability,25 to 34,Capacity Building,39,
10735,31DEC2020,ALL,Psychosocial disability,25 to 34,Capital,27,
10736,31DEC2020,ALL,Psychosocial disability,25 to 34,Core,58,
10773,31DEC2020,ALL,Spinal Cord Injury,25 to 34,ALL,69,
10774,31DEC2020,ALL,Spinal Cord Injury,25 to 34,Capacity Building,56,
10775,31DEC2020,ALL,Spinal Cord Injury,25 to 34,Capital,40,
10776,31DEC2020,ALL,Spinal Cord Injury,25 to 34,Core,78,
10853,31DEC2020,ALL,Visual Impairment,25 to 34,ALL,61,
10854,31DEC2020,ALL,Visual Impairment,25 to 34,Capacity Building,41,
10855,31DEC2020,ALL,Visual Impairment,25 to 34,Capital,22,
10856,31DEC2020,ALL,Visual Impairment,25 to 34,Core,72,
10217,31DEC2020,ALL,ABI,35 to 44,ALL,73,
10218,31DEC2020,ALL,ABI,35 to 44,Capacity Building,53,
10219,31DEC2020,ALL,ABI,35 to 44,Capital,34,
10220,31DEC2020,ALL,ABI,35 to 44,Core,78,
10257,31DEC2020,ALL,ALL,35 to 44,ALL,68,
10258,31DEC2020,ALL,ALL,35 to 44,Capacity Building,50,
10259,31DEC2020,ALL,ALL,35 to 44,Capital,36,
10260,31DEC2020,ALL,ALL,35 to 44,Core,74,
10297,31DEC2020,ALL,Autism,35 to 44,ALL,81,
10298,31DEC2020,ALL,Autism,35 to 44,Capacity Building,53,
10299,31DEC2020,ALL,Autism,35 to 44,Capital,13,
10300,31DEC2020,ALL,Autism,35 to 44,Core,87,
10337,31DEC2020,ALL,Cerebral Palsy,35 to 44,ALL,73,
10338,31DEC2020,ALL,Cerebral Palsy,35 to 44,Capacity Building,53,
10339,31DEC2020,ALL,Cerebral Palsy,35 to 44,Capital,23,
10340,31DEC2020,ALL,Cerebral Palsy,35 to 44,Core,81,
10457,31DEC2020,ALL,Hearing Impairment,35 to 44,ALL,46,
10458,31DEC2020,ALL,Hearing Impairment,35 to 44,Capacity Building,31,
10459,31DEC2020,ALL,Hearing Impairment,35 to 44,Capital,64,
10460,31DEC2020,ALL,Hearing Impairment,35 to 44,Core,48,
10497,31DEC2020,ALL,Intellectual Disability,35 to 44,ALL,71,
10498,31DEC2020,ALL,Intellectual Disability,35 to 44,Capacity Building,52,
10499,31DEC2020,ALL,Intellectual Disability,35 to 44,Capital,25,
